ID,nDissSteps,pKa,pKa_1,pKa_2,pKaType,pKaType_1,pKaType_2,ChargeA,ChargeA_1,ChargeA_2,ChargeA_3,ChargeB,ChargeB_1,ChargeB_2,ChargeB_3,pKaserror,pKaserror_1,pKaserror_2
898,3,3,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
899,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
900,3,3.94,15,16,1,0,0,0,0,0,0,2,1,1,1,0.7,0.1,0.1
901,3,2.99,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.58,0.1,0.1
902,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
903,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
904,3,5.4,15,16,1,0,0,0,0,0,0,2,1,1,1,0.1,0.1,0.1
905,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
906,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
907,3,2.97,15,16,1,0,0,0,0,0,0,1,0,0,0,0.12,0.1,0.1
908,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
909,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
910,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
911,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
912,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
913,3,4.78,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
914,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
915,3,4.79,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.7,0.1,0.1
916,3,2.13,4.52,16,-1,-1,0,0,-1,-2,-2,0,0,0,0,0.2,0.2,0.1
917,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
918,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
919,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
920,3,4.88,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.36,0.1,0.1
921,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
922,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
923,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
924,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
925,3,3.08,15,16,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,0.1
926,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
927,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
928,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
929,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
930,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
931,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
932,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
933,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
934,3,2.66,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.25,0.1,0.1
935,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
936,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
937,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
938,3,1.52,4.5,16,-1,-1,0,0,-1,-2,-2,0,0,0,0,0.6,1,0.1
939,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
940,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
941,3,4.38,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
942,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
943,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
944,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
945,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
946,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
947,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
948,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
949,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
950,3,3.22,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.25,0.1,0.1
951,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
952,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
953,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
954,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
955,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
956,3,3.28,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.35,0.1,0.1
957,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
958,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
959,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
960,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
961,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
962,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
963,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
964,3,2.6,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.2,0.1,0.1
965,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
966,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
967,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
968,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
969,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
970,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
971,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
972,3,4.78,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
973,3,1.12,3.36,16,-1,-1,0,0,-1,-2,-2,0,0,0,0,0.2,0.2,0.1
974,3,4.37,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
975,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
976,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
977,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
978,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
979,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
980,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
981,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
982,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
983,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
984,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
985,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
986,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
987,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
988,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
989,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
990,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
991,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
992,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
993,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
994,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
995,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
996,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
997,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
998,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
999,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1000,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1001,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1002,3,4.97,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.2,0.1,0.1
1003,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1004,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1005,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1006,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1007,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1008,3,14,15,16,0,0,0,0,0,0,0,1,1,1,1,0.1,0.1,0.1
1009,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1010,3,4.58,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.36,0.1,0.1
1011,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1012,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1013,3,1.2,4.69,16,-1,-1,0,0,-1,-2,-2,1,1,1,1,0.3,0.4,0.1
1014,3,4.58,15,16,-1,0,0,0,-1,-1,-1,0,0,0,0,0.1,0.1,0.1
1015,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1016,3,3.07,4.35,16,-1,-1,0,0,-1,-2,-2,0,0,0,0,0.34,0.34,0.1
1017,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1018,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1019,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1020,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1021,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1022,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1023,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1024,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1025,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
1026,3,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1
