"SMILES","MolWt","LogP","TPSA","LabuteASA","NumHAcceptors","NumHDonors","NumRotatableBonds","RingCount","NumAromaticRings","ExactMolWt"
"c1ccc(cc1)N1CNC(=O)C21CCN(CCCC(c1ccc(cc1)F)c1ccc(cc1)F)CC2",475.583,5.30540000000001,35.58,248.722557050281,3,1,7,5,3,475.243519052
"c1cc(ccc1c1coc2cc(cc(c2c1=O)O)O)O",270.24,2.5768,90.9,126.828917813997,5,3,1,3,3,270.05282342
"COC(=O)c1cc2c3ccccc3[nH]c2cn1",226.235,2.5027,54.98,111.336253777188,3,1,1,3,3,226.07422756
"CCCCc1ccc(C(=O)O)nc1",179.219,2.1224,50.19,95.782804284975,2,1,4,1,1,179.094628656
"c1ccc(cc1)C=CCN1CCN(CC1)C(c1ccc(cc1)F)c1ccc(cc1)F",404.504,5.38520000000001,6.48,213.149665411707,2,0,6,4,3,404.206405272
"c1ccc2c(c1)C(=CCCN1CCN(CC1)CCO)c1cc(ccc1S2)C(F)(F)F",434.527,4.60170000000001,26.71,213.94614533375,4,1,5,4,2,434.16396908
"Cc1c2cnccc2c(C)c2c1c1ccccc1[nH]2",246.313,4.48614,28.68,130.362732980044,1,1,0,4,4,246.115698448
"CCC1(C)CC(=O)NC1=O",141.17,0.4492,46.17,75.3087110784598,2,1,1,1,0,141.078978592
"CNC(=O)c1cc2c3ccccc3[nH]c2cn1",225.251,2.0757,57.78,113.235597863696,2,2,1,3,3,225.090211972
"c1cc(CNc2cc(c(cc2C(=O)O)OS(=O)N)Cl)oc1",330.749,2.1595,114.79,142.709182254631,5,3,6,2,2,330.007720132
"CC1C(C(C(n2cc(c(=O)[nH]c2=O)F)O1)O)O",246.194,-1.6852,104.55,109.776214973691,6,3,1,2,1,246.065199672
"Cc1[nH]c2c(n1)n(Cc1ccco1)c(=O)n(C)c2=O",260.253,0.37302,85.82,123.588111635947,6,1,2,3,3,260.090940244
"C(C(CO)OCn1cnc2c1nc(N)[nH]c2=O)O",255.234,-1.9709,139.28,119.466464405374,8,4,5,2,2,255.096753896
"C1CCC(CC1)(CC(=O)O)CN",171.24,1.3703,63.32,97.0358853641824,2,2,3,1,0,171.125928784
"C(CC(=O)c1ccc(cc1)F)CN1CCC(CC1)(c1ccc(cc1)Cl)O",375.871,4.42560000000001,40.54,190.352528115839,3,1,6,3,2,375.140134876
"CC(C)[N+]1(C)C2CCC1CC(C2)C(=O)OC(CO)c1ccccc1",332.464,3.0592,46.53,186.803821915698,3,1,5,3,1,332.22202024009
"CN1C2CCC1CC(C2)OC(=O)C(c1ccccc1)O",275.348,1.8884,49.77,148.489347470006,4,1,3,3,1,275.152143532
"c1ccc2c(c1)cnnc2NN",160.18,0.9154,63.83,80.7946399804432,4,2,1,2,2,160.074896256
"CC12CCC(=O)C=C1CCC1C3CCC(C(=O)CO)(C3(C)CC(C21)O)O",362.466,1.7816,94.83,196.440036905552,5,3,2,4,0,362.20932406
"CC(C)c1c(c2ccccn2n1)C(=O)C(C)C",230.311,3.2964,34.37,126.743250967901,3,0,3,2,2,230.141913196
"CC1C(C(CC(O1)OC1CC(Cc2c1c(c1c(C(=O)c3ccccc3C1=O)c2O)O)(C(=O)C)O)N)O",497.5,1.0203,176.61,244.205673732984,10,5,3,5,2,497.168581444
"Cc1c2c(ccn1)c1ccccc1[nH]2",182.226,3.02452,28.68,95.6962443332412,1,1,0,3,3,182.08439832
"CN1CCc2cc3c(cc2C1C1c2ccc(c(c2C(=O)O1)OC)OC)OCO3",383.4,2.8732,66.46,191.748945315848,7,0,3,5,2,383.136887392
"C1CCC(CC1)[Si](CCCN1CCCCC1)(c1ccc(cc1)F)O",349.566,4.1808,23.47,191.798575277099,2,1,6,3,1,349.223719394
"CC(=O)NCCc1c2cc(ccc2[nH]c1I)OC",358.179,2.4597,54.12,140.424377045426,2,2,4,2,2,358.01782572
"CC(=O)NCCc1c[nH]c2cc(c(cc12)OC)O",248.282,1.5607,74.35,127.448413434873,3,3,4,2,2,248.116092372
"c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)Cl",297.745,-0.3513,118.36,114.526937686601,5,3,1,2,1,296.964475416
"CCCN(CCC)C1CCc2ccc(cc2C1)O",247.382,3.3715,23.47,145.839993294656,2,1,5,2,1,247.19361442
"CCCc1c(ccc(C(=O)C)c1O)OCCCOc1ccc(cc1)OCC(=O)O",402.443,3.8586,102.29,206.092639383145,6,2,12,2,2,402.167853172
"CC(C)Cn1c2c(c(=O)n(C)c1=O)[nH]cn2",222.248,0.0792999999999998,72.68,111.276513394935,5,1,2,2,2,222.111675688
"CC(C)NNC(=O)c1ccncc1",179.223,0.7244,54.02,95.7229318121829,3,2,3,1,1,179.105862036
"c1cc(cc(c1)I)CN=C(N)N",275.093,1.0646,64.4,99.2801608798509,1,2,2,1,1,274.99194532
"c1ccc2c(-c3c(CC(=O)N2)c2cc(ccc2[nH]3)Br)c1",327.181,4.092,44.89,139.25309600919,1,2,0,4,3,326.005475072
"c1cc2CCCN3c2c(c1)N(CCN1CC=C(CC1)c1c[nH]c2cc(ccc12)F)S3(=O)=O",452.555,3.9137,59.65,221.845155882518,3,1,4,6,3,452.16822526
"Cc1c(cno1)C(=O)Nc1ccc(cc1)C(F)(F)F",270.21,3.25412,55.13,118.459438845723,3,1,2,2,2,270.061612188
"c1ccc2c(c1)OCC(C1=NCCN1)O2",204.229,0.828099999999999,42.85,104.834429147156,4,1,1,3,1,204.089877624
"CC(C)Cc1ccc(cc1)C(C)C(=O)O",206.285,3.0732,37.3,116.317893033661,1,1,4,1,1,206.130679816
"c1cc2c(ccnc2O)c(c1)O",161.16,1.646,53.35,78.9293171539999,3,2,0,2,2,161.047678464
"C=C(C)C1CNC(C1CC(=O)O)C(=O)O",213.233,0.326,86.63,109.095624410783,3,3,4,1,0,213.10010796
"CC1(C)c2ccccc2N(CCN2CCC(CC2)C(=O)c2ccc(cc2)F)C1=O",394.49,4.0448,40.62,208.798590839213,3,0,5,4,2,394.205656324
"CC(C(c1ccc(cc1)O)O)N1CCC(CC1)Cc1ccccc1",325.452,3.7688,43.7,182.222990396982,3,2,5,3,2,325.204179104
"C1CN=C(N1)Nc1c(cc(cc1Cl)I)Cl",355.994,2.9691,36.42,122.73969300286,3,2,1,2,1,354.914000616
"CCN1CCCC1CNC(=O)c1c(ccc(c1O)I)OC",404.248,2.2195,61.8,167.999993446028,4,2,5,2,1,404.059690532
"c1ccc(cc1)Oc1ccc(cc1)c1c(=O)c2ccc(cc2[nH]c1O)Cl",363.8,5.3464,62.32,173.63378524565,3,2,3,4,4,363.066220988
"CCN(CC)CC(=O)Nc1c(C)cccc1C",234.343,2.58374,32.34,134.789565624455,2,1,5,1,1,234.173213324
"CCC(C(c1ccc(c(c1)O)O)O)NC(C)C",239.315,1.9078,72.72,131.741009270613,4,4,5,1,1,239.152143532
"c1cc(c(cc1CC(C(=O)O)N)I)O",307.087,0.9512,83.55,109.217106667588,3,3,3,1,1,306.97054118
"CC1(Cc2cc(c(c(c2C1=O)Cl)Cl)OCC(=O)O)C1CCCC1",357.233,4.3921,63.6,169.647598967503,3,1,4,3,1,356.058214416
"c1ccc(cc1)C(=O)c1ccc2C(CCn12)C(=O)O",255.273,2.291,59.3,128.195073364217,3,1,3,3,2,255.089543276
"CCn1cc(c(=O)c2cc(c(c(c12)F)N1CCNC(C)C1)F)C(=O)O",351.353,1.7959,74.57,169.053603885919,5,2,3,3,2,351.139447908
"CC[N+](CC)(CC)CC(=O)Nc1c(C)cccc1C",263.405,3.11844,29.1,154.754273840683,1,1,6,1,1,263.21178990409
"CCOC(=O)N1CCC(=C2c3ccc(cc3CCc3cccnc23)Cl)CC1",382.891,4.8878,42.43,196.673731956123,3,0,1,4,2,382.144805656
"CC(C)CCCCCCC(=O)NCc1ccc(c(c1)OC)O",307.434,4.0136,58.56,174.318743152843,3,2,10,1,1,307.214743788
"CCCc1c(c(CC)nc(c2ccccc2)c1C(=O)OCCC)C(=O)SCC",399.556,5.72360000000001,56.26,212.391294639093,5,0,9,2,2,399.186814788
"Cc1cccc(C)c1OCC(C)N",179.263,2.02944,35.25,103.710161385329,2,1,3,1,1,179.131014164
"CC(Cc1ccc(cc1)O)(C(=O)OC)N",209.245,0.8251,72.55,109.94264649536,4,2,3,1,1,209.10519334
"C1CCN(CC1)c1cc(N)n(=O)c(N)n1",209.253,-0.130299999999999,95.11,109.394221333812,5,2,1,2,1,209.1276601
"CC(=O)NCCc1c[nH]c2ccc(cc12)OC",232.283,1.8551,54.12,122.56750942455,2,2,4,2,2,232.121177752
"Cc1ccccc1C=CC1=NCCN1",186.258,2.00992,24.39,104.098449924219,2,1,2,2,1,186.115698448
"COc1ccc2c(c1)c(CCN)c[nH]2",190.246,1.6777,51.04,102.71424724102,2,2,3,2,2,190.110613068
"Cc1cc(ccc1c1ccc(cc1)C(=O)Nc1ccc(c(c1)N1CCN(C)CC1)OC)c1nc(C)on1",497.599,5.03314,83.73,260.023054136474,7,1,6,5,4,497.242689852
"c1cc2c(c[nH]c2nc1)CN1CCN(CC1)c1ccc(cc1)Cl",326.831,3.5385,35.16,166.993279380426,3,1,3,4,3,326.129824288
"CCC(CO)NC(=O)C1C=C2c3cccc4c3c(CC2N(C)C1)c[nH]4",339.439,1.9247,68.36,182.592765838613,3,3,4,4,2,339.19467704
"c1ccc(cc1)NC(=O)c1cc(ccc1Cl)N(=O)=O",276.679,3.5005,72.24,126.223856806739,3,1,3,2,2,276.030169828
"c1ccc(cc1)S(=O)(=O)NCCSc1cc(c(c(c1)F)OCC(=O)N)F",402.444,1.8995,98.49,175.981740616352,5,2,9,2,2,402.051955432
"CC(C)C1C2CC3Cc4c(ccc(c4C(=O)C3=C(C2(C(=O)C(=C1O)C(=O)N)O)O)O)N(C)C",456.495,1.5286,161.39,230.166855631495,8,5,3,4,1,456.189651236
"CC12c3ccccc3CC(c3ccccc13)N2",221.303,3.1505,12.03,122.619079794452,1,1,0,4,2,221.12044948
"CN1CCN(CC1)C1Cc2ccccc2Sc2ccc(cc12)SC",356.56,4.4043,6.48,186.88155132884,4,0,2,4,2,356.138090768
"CC1=C(C(c2cccc(c2)N(=O)=O)C(=C(C)N1)C(=O)OCCN(C)Cc1ccccc1)C(=O)OC",479.533,3.6778,111.01,244.527657081733,8,1,9,3,2,479.205635648
"CC(Cc1ccc(cc1)O)(C(=O)O)N",195.218,0.7367,83.55,100.535122161445,3,3,3,1,1,195.089543276
"CNCCCC12CCC(c3ccccc13)c1ccccc21",277.411,4.2114,12.03,159.318612253381,1,1,4,5,2,277.183049736
"CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C",223.296,1.9437,29.54,123.320201465618,2,0,2,1,1,223.14410426809
"C(CC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(C(=O)O)N",336.326,-1.7213,188.25,151.536215594312,8,5,11,0,0,336.073969852
"C(CC(C(=O)O)N)CN=C(N)NN(=O)=O",219.201,-1.7255,156.87,103.909365179781,5,4,6,0,0,219.096753896
"CC1=C(C(c2ccccc2N(=O)=O)C(=C(C)N1)C(=O)OC)C(=O)OC",346.339,2.1756,107.77,169.16122736043,7,1,4,2,1,346.116486296
"Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1",272.696,0.79902,113.57,126.913438934485,6,2,5,1,1,272.078851336
"CNCCNS(=O)(=O)c1cccc2cnccc12",265.338,0.7325,71.09,127.478713001993,4,2,5,2,2,265.08849772
"CC(Cc1c[nH]c2ccc(cc12)O)N",190.246,1.7632,62.04,102.481606021837,2,3,2,2,2,190.110613068
"COc1ccccc1N1CCN(CC1)CCN(c1ccccn1)C(=O)c1ccc(cc1)F",434.515,3.6983,48.91,225.333252521833,5,0,7,4,3,434.211804324
"CC1(C)CCC(CC1)NC(=O)C(CCC(=O)O)N",256.346,1.2635,92.42,142.099888238834,3,3,5,1,0,256.178692628
"c1ccc2cc(ccc2c1)CC1=NCCN1",210.28,2.384,24.39,114.739833259345,2,1,2,3,2,210.115698448
"C=CCN1CCC23c4c5ccc(c4OC2C(=O)CCC3(C1C5)O)O",327.38,1.3014,70,169.763812484276,5,2,2,5,1,327.147058152
"CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1",334.416,2.2984,86.71,179.073164293124,3,2,10,1,1,334.189257312
"Cc1ccccc1N1C(C)Nc2cc(c(cc2C1=O)S(=O)ON)Cl",365.842,2.97962,84.66,169.361349215387,5,2,3,3,2,365.060090052
"c1cc(ccc1CSc1c2c(ncn1)n(cn2)C1C(C(C(CO)O1)O)O)N(=O)=O",419.419,0.638299999999999,156.66,191.84890075179,11,3,6,4,3,419.089954264
"c1cc2c[nH]nc2c(c1)N(=O)=O",163.136,1.4711,71.82,74.2462144771749,3,1,1,2,2,163.0381764
"CN1CCc2cc3c(c(c2C1C1c2ccc(c(c2C(=O)O1)OC)OC)OC)OCO3",413.426,2.8818,75.69,206.037373660087,8,0,4,5,2,413.147452076
"C1CCC(CC1)(c1cccc(c1)N=C=S)N1CCCCC1",300.471,5.0662,15.6,166.532274592494,3,0,3,3,1,300.166019768
"CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1",331.459,5.32320000000001,20.31,184.770374932515,2,0,7,3,3,331.19361442
"c1cc(cc(c1)Nc1c(cccn1)C(=O)O)C(F)(F)F",282.221,3.5422,62.22,124.229715171803,3,2,3,2,2,282.061612188
"C1CC1CN1CCC23c4c5ccc(c4OC2C(=O)CCC3(C1C5)O)O",341.407,1.5254,70,178.622467477663,5,2,2,6,1,341.162708216
"CN(C)CCN(Cc1cccs1)c1ccccn1",261.394,2.7113,19.37,139.387325992497,4,0,6,2,2,261.129968608
"CC(Cc1ccc(c(c1)O)O)(C(=O)O)N",211.217,0.4423,103.78,105.416026171768,4,4,3,1,1,211.084457896
"CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)N(=O)=O",308.315,2.7586,98.54,137.848301102239,5,1,5,2,2,308.046692484
"c1ccc(cc1)CCCNc1ccc(cc1C(=O)O)N(=O)=O",300.314,3.3377,92.47,149.731114434546,4,2,7,2,2,300.111006992
"c1ccc2c(c1)c1CC3(C4Cc5ccc(c6c5C3(CCN4CC3CC3)C(c1[nH]2)O6)O)O",414.505,3.5726,68.72,216.951948440382,4,3,2,8,3,414.194342692
"CCN(CC)CC#CCOC(=O)C(c1ccccc1)(C1CCCCC1)O",357.494,3.3429,49.77,200.733761703452,4,1,7,2,1,357.230393852
"C(CCOc1ccc(cc1)C(=N)N)CCOc1ccc(cc1)C(=N)N",340.427,2.88284,118.2,181.388297775363,4,4,10,2,2,340.189926008
"c1ccc(cc1)C1(CCCCC1)C(=O)OCCN1CCOCC1",317.429,2.7639,38.77,176.246638033386,4,0,5,3,1,317.199093724
"COc1cc(cc(c1OC)OC)C1c2cc3c(cc2C(C2COC(=O)C12)O)OCO3",414.41,2.4092,92.68,203.753473500039,8,1,4,5,2,414.131467664
"CC(=O)C1CCC2C3CCC4CC(CCC4(C)C3C(=O)CC12C)O",332.484,3.7742,54.37,190.177772917425,3,1,1,4,0,332.235144884
"c1ccc2c(c1)N(CCCN1CCN(CC1)CCO)c1cc(ccc1S2)Cl",403.979,3.9427,29.95,206.877328325615,5,1,6,4,2,403.148511132
"c1ccc2c(c1)c1CC3(C4Cc5ccc(c6c5C3(CCN4CC3CC3)C(c1o2)O6)O)O",415.489,3.8375,66.07,215.074090151038,5,2,2,8,3,415.17835828
"Cn1cc(c2ccccc12)C1=C(c2ccc(cc2Cl)Cl)C(=O)NC1=O",371.223,4.0523,51.1,170.115711622886,3,1,2,4,3,370.027582984
"CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O",278.312,0.193,78.89,140.304658693197,7,0,5,2,2,278.137890436
"C1CCc2nnnn2CC1",138.174,0.3995,43.6,73.2834240952922,4,0,0,2,1,138.09054632
"CCCCCCCCC=CCCCCCCCC(=O)NCCO",325.537,5.1324,49.33,198.427742601939,2,2,17,0,0,325.298079488
"c1ccc(cc1)c1c(c2ccccc2)oc(CCC(=O)O)n1",293.322,4.0258,63.33,148.771378732722,3,1,5,3,3,293.10519334
"CC1=CCCC2(C)C(C3C(CC1)C(=C)C(=O)O3)O2",248.322,2.762,38.83,135.93976366684,3,0,0,3,0,248.1412445
"c1ccc2c(c1)[nH]c(=O)n2C1CCN(CCCC(c2ccc(cc2)F)c2ccc(cc2)F)CC1",461.556,5.85700000000001,41.03,238.199311541161,3,1,7,5,4,461.227868988
"CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[OH])C[N+](C)(C)C",400.624,5.5604,63.6,237.683919148991,3,1,19,0,0,400.34213537209
"CCC1C(Cc2cncn2C)COC1=O",208.261,1.1618,44.12,111.738484101932,4,0,3,2,1,208.121177752
"CCn1cc(c(=O)c2cc3c(cc12)OCO3)C(=O)O",261.233,1.4483,77.76,122.882338594102,5,1,2,3,2,261.063722452
"C[N+](C)(C)CC#CCN1CCCC1=O",195.286,0.3184,20.31,112.96766684036,1,0,2,1,0,195.14918964809
"CC(C)NCC(COc1cccc2c1cc[nH]2)O",248.326,1.9056,57.28,135.271715449897,3,3,6,2,2,248.15247788
"c1ccc2c(c1)C(=O)N(C(CCC(=O)O)C(=O)O)C2=O",277.232,0.6006,111.98,128.602572359615,4,2,5,2,1,277.058637072
"COc1ccc(Cc2c3cc(c(cc3ccn2)OC)OC)cc1OC",339.391,3.86,49.81,176.173081831777,5,0,6,3,3,339.147058152
"CC(Cc1ccccc1)Nc1c2c(ncn1)n(cn2)C1C(C(C(CO)O1)O)O",385.424,0.480899999999999,125.55,193.840441049572,9,4,6,4,3,385.175004216
"Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(c1)O",281.359,2.84042,47.86,151.145795229436,4,2,4,3,2,281.152812228
"CCCN1CC(CC2c3cccc4c3c(CC12)c[nH]4)CSC",314.498,4.2711,19.03,173.795162355721,2,1,4,4,2,314.181669832
"c1cc2ccc3cccnc3c2nc1",180.21,2.783,25.78,92.4737921462029,2,0,0,3,3,180.068748256
"c1ccc(cc1)NC(=N)NC(=N)N",177.211,0.51634,97.78,91.7746197063246,2,5,1,1,1,177.101445352
"CCCN1CCCC2Cc3c(CC12)cn[nH]3",219.332,1.9989,31.92,126.788694732736,2,1,2,3,1,219.173547672
"CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2",340.492,4.8337,23.55,181.925794557048,4,0,6,3,2,340.160934388
"CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O",308.381,3.7878,40.62,163.949518536893,2,0,5,3,2,308.15247788
"c1ccc2c(c1)c1ccccc1[nH]c2=O",195.221,2.6813,32.86,98.8786933977063,1,1,0,3,3,195.068413908
"CCN(CC)CCNC(=O)c1ccc(cc1)N",235.331,1.3404,58.36,132.47565697138,3,2,6,1,1,235.168462292
"CCCN1CCCC(C1)c1cccc(c1)O",219.328,2.9816,23.47,127.490227065191,2,1,3,2,1,219.162314292
"c1ccc(cc1)NC(=N)NC(=O)c1c(N)nc(c(Cl)n1)N",305.729,1.07107,142.8,141.853365031361,6,5,2,2,2,305.079185684
"c1cc(c(cc1c1c(c(=O)c2c(cc(cc2o1)O)O)O)O)O",302.238,1.988,131.36,136.590725834643,7,5,1,3,3,302.04265266
"COc1ccc(cc1C(=O)NCc1cccnc1)C(=O)NCc1cccnc1",376.416,2.3452,93.21,190.561435130144,5,2,7,3,3,376.1535405
"CCCNC(C)C(=O)Nc1ccccc1C",220.316,2.32162,41.13,125.462767655366,2,2,5,1,1,220.15756326
"CCCN(CCc1ccccc1)C1CCc2c(cccc2O)C1",309.453,4.2042,23.47,177.342086386659,2,1,6,3,2,309.209264484
"Cc1c(CCN2CCC(CC2)C(=O)c2ccc(cc2)F)c(=O)n2ccccc2n1",393.462,3.27942,54.68,202.083146414937,5,0,5,4,3,393.185255228
"C=CC1CN2CCC1CC2C(c1ccnc2ccc(cc12)OC)O",324.424,3.1732,45.59,176.11938846536,4,1,4,5,2,324.183778008
"c1cc(nc2ccc(cc12)N(=O)=O)N1CCNCC1",258.281,1.5526,71.3,129.476968147135,5,1,2,3,2,258.111675688
"c1cc(ccc1CCC(=O)c1c(cc(cc1O)O)O)O",274.272,2.3245,97.99,134.938048812437,5,4,4,2,2,274.084123548
"CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc12)C(C)C",368.497,4.7308,35.53,204.004562151285,3,0,6,3,2,368.22202024009
"COc1cc(c(C=C2c3ccccc3NC2=O)c(c1)OC)OC",311.337,3.2051,56.79,157.977290933491,4,1,4,3,2,311.115758024
"CCCN1CCCC2Cc3c(CC12)cnc(N)n3",246.358,1.648,55.04,139.633646553682,4,1,2,3,1,246.184446704
"C#CCN(C)Cc1ccccc1",159.232,1.7516,3.24,92.2797892557241,1,0,3,1,1,159.104799416
"CC(C)NCC(COc1cccc2ccccc12)O",259.349,2.5775,41.49,143.409468896812,3,2,6,2,2,259.157228912
"COc1cccc(c2cc(=O)c3ccccc3o2)c1N",267.284,3.0508,65.46,133.335608588923,4,1,2,3,3,267.089543276
"C=CC1CN2CCC1CC2C(c1ccnc2ccc(cc12)OC)O",324.424,3.1732,45.59,176.11938846536,4,1,4,5,2,324.183778008
"CCCCCCCCCC(=O)NC(CN1CCOCC1)C(c1ccccc1)O",390.568,3.6777,61.8,223.542190743011,4,2,13,2,1,390.288243076
"CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)Cl)CC1",373.953,4.5802,9.72,192.82154120056,4,0,4,4,2,373.137946448
"CC(C(C)(C)C)NC(=NC#N)Nc1ccncc1",245.33,2.35478,73.1,134.768767317826,3,2,2,1,1,245.164045608
"CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C(=O)CO)O",346.467,2.8108,74.6,191.559132895229,4,2,2,4,0,346.21440944
"c1cc(ccc1C1=CCN(CC1)CC(COc1ccc(cc1)C(=O)N)O)F",370.424,2.4536,75.79,189.929208047769,4,2,7,3,2,370.169270816
"c1ccc(c(c1)C(=O)c1cc(c(c(c1)O)O)N(=O)=O)F",277.207,2.3761,100.67,122.835044687416,5,2,3,2,2,277.038650576
"CNc1cc(nc(NC)n1)NS(=O)(=O)c1ccc(cc1)N",308.367,0.943,122.03,145.177741820376,7,4,5,2,2,308.105544752
"CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(=O)(=O)N",341.433,0.556700000000001,101.73,168.883972168902,5,2,6,2,1,341.140927216
"C1CCN(CC1)CCOc1ccc(cc1)C(=O)c1c2ccc(cc2sc1c1ccc(cc1)O)O",473.594,6.07520000000001,70,240.512237620347,6,2,7,5,4,473.166079344
"Cc1c(c(Cc2c(c3C=CC(C)(C)Oc3c(C(=O)C=Cc3ccccc3)c2O)O)c(c(C(=O)C)c1O)O)O",516.546,5.39672000000001,144.52,258.720143172396,8,5,6,4,3,516.178417856
"COC1(COc2ccccc2O1)C1=NCCN1",234.255,0.8022,52.08,119.122857491395,5,1,2,3,1,234.100442308
"CC(C)NCC(c1ccc(cc1)NS(=O)(=O)C)O",272.37,1.0895,78.43,136.577983343664,4,3,6,1,1,272.1194635
"C=CCN1CC(C)N(CC1C)C(c1ccc(cc1)C(=O)N(CC)CC)c1cccc(c1)OC",449.639,4.84720000000001,36.02,253.980554816899,4,0,9,3,2,449.304227488
"CCCCCCCCC=CCCCCCCCC(=O)NCCc1ccc(c(c1)O)O",417.634,6.79400000000001,69.56,243.985622818997,3,3,18,1,1,417.324294236
"CC1CCN(CC1)CCC1CCCN1S(=O)(=O)c1cccc(c1)O",352.5,2.6673,60.85,184.299567433042,4,1,5,3,1,352.182063756
"CC(=CC=CC(=CC(=O)O)C)C=CC1=C(C)CCCC1(C)C",300.442,5.60260000000001,37.3,173.60090500198,1,1,5,1,0,300.208930136
"Cc1cccc(C)c1NC(=O)CN1CCN(CC1)CC(COc1ccccc1OC)O",427.545,2.30804,74.27,230.623100775963,6,2,9,3,2,427.247106536
"c1cc2c(cc1OC(F)(F)F)sc(N)n2",234.202,2.7771,48.14,93.4290289176008,4,1,1,2,2,234.00746844
"COc1ccc(cc1)NC(=O)C=Cc1ccc(cc1)Cl",287.746,4.0005,38.33,142.114502125591,2,1,4,2,2,287.071306368
"Cc1cccc(c1)C1CN(C)CCc2c1cc(c(c2Cl)O)O",317.816,3.67942,43.7,163.596636779499,3,2,1,3,2,317.11825656
"c1ccc(cc1)N1CNC(=O)C21CCN(CCCC(=O)c1ccc(cc1)F)CC2",395.478,3.2171,52.65,206.636597040495,4,1,6,4,2,395.200905292
"CC1=C(CC(=O)O)c2cc(ccc2C1=Cc1ccc(cc1)S(=O)C)F",356.418,4.3655,54.37,171.489711242558,2,1,4,3,2,356.088243624
"COc1ccc(cc1OC1CCCC1)C1CC(=O)NC1",275.348,2.6201,47.56,148.570073834832,3,1,4,3,1,275.152143532
"CNC(=CN(=O)=O)NCCSCc1ccc(CN(C)C)o1",314.411,1.459,83.58,159.481716434412,7,2,10,1,1,314.141261564
"CN1C2CC(CC1C1C2O1)OC(=O)C(CO)c1ccccc1",303.358,0.918099999999999,62.3,158.96200366038,5,1,4,4,1,303.147058152
"CN=c1nc(c2ccccc2)n(c2ccccc2)s1",267.357,3.1313,30.18,133.501193341909,4,0,2,3,3,267.083018416
"CC(=CC=CC(=CC(=O)O)C)C=CC1=C(C)CCCC1(C)C",300.442,5.60260000000001,37.3,173.60090500198,1,1,5,1,0,300.208930136
"CC(CN1CCC(CC1)Cc1ccccc1)C(c1ccc(cc1)O)O",339.479,4.01640000000001,43.7,191.397873511714,3,2,6,3,2,339.219829168
"Cc1c(CCN2CCC(=C(c3ccc(cc3)F)c3ccc(cc3)F)CC2)c(=O)n2ccsc2n1",477.58,5.48302000000001,37.61,235.499984662279,5,0,5,5,4,477.16863986
"CCN1CCCC1CNC(=O)c1c(c(cc(c1OC)Cl)Cl)O",347.242,2.9217,61.8,167.93971727858,4,2,5,2,1,346.08509786
"CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(=O)(=O)N",341.433,0.556700000000001,101.73,168.883972168902,5,2,6,2,1,341.140927216
"CC(C)(C)NCC(c1ccc(c(c1)CO)O)O",239.315,1.306,72.72,131.741009270613,4,4,4,1,1,239.152143532
"c1ccc2c(c1)c1CCn3c(-c1[nH]2)nc1ccccc1c3=O",287.322,3.1009,50.68,143.918502568262,3,1,0,5,4,287.105862036
"COC(=O)C1C2CC3c4c(CCN3CC2CCC1O)c1ccccc1[nH]4",354.45,2.6471,65.56,189.552076745493,4,2,1,5,2,354.194342692
"c1ccc(cc1)n1c(ccn1)NS(=O)(=O)c1ccc(cc1)N",314.37,2.2553,90.01,147.647110660686,5,2,4,3,3,314.083746688
"CC(=O)NNC(=O)N1Cc2ccccc2Oc2ccc(cc12)Cl",331.759,3.213,70.67,157.297684610575,3,2,0,3,2,331.072368988
"COc1ccccc1N1CCNCC1",192.262,1.1048,24.5,107.211108256192,3,1,2,2,1,192.126263132
"CC(C(=O)C1=Nc2c(NC1)nc(N)[nH]c2=O)O",237.219,-1.2,133.46,111.365504107535,7,4,2,2,1,237.086189212
"CCN(CC)CCNC(=O)c1cc(ccc1OC)S(=O)(=O)C",328.434,1.1703,75.71,165.703392350481,5,1,8,1,1,328.145678248
"c1ccc(cc1)C(CCN1CCCCC1)(C1CCCCC1)O",301.474,4.3305,23.47,178.72375359972,2,1,5,3,1,301.240564612
"CC(C)(C)NCC(c1cc(cc(c1)O)O)O",225.288,1.5193,72.72,122.566126155881,4,4,3,1,1,225.136493468
"COc1cc2c(cc1OC)ncnc2Nc1cccc(c1)Cl",315.76,4.044,56.27,152.147204552074,5,1,4,3,3,315.077454368
